04PRO
20090811,2.13
20090810,2.03
20090807,1.89
20090806,1.90
20090805,1.81
20090804,1.78
20090803,1.80
20090731,1.80
20090730,1.75
20090729,1.69
20090728,1.69
20090727,1.75
20090724,1.77
20090723,1.73
20090722,1.73
20090721,1.73
20090720,1.73
20090717,1.81
20090716,1.80
20090715,1.79
20090714,1.74
20090713,1.74
20090710,1.80
20090709,1.80
20090708,1.76
20090707,1.78
20090706,1.76
20090703,1.73
20090702,1.66
20090701,1.65
20090630,1.70
20090629,1.69
20090626,1.78
20090625,1.85
20090624,1.82
20090623,1.77
20090622,1.97
20090619,1.90
20090618,1.91
20090617,1.93
20090616,2.00
20090615,2.05
20090612,2.06
20090610,2.10
20090609,2.00
20090608,2.15
20090605,2.22
20090604,2.04
20090603,2.02
20090602,2.09
20090601,1.93
20090529,1.86
20090528,1.80
20090527,1.76
20090526,1.74
20090525,1.80
20090522,1.77
20090521,1.82
20090520,1.85
20090519,1.80
20090518,1.78
20090515,1.73
20090514,1.74
20090513,1.85
20090512,1.78
20090511,1.71
20090508,1.78
20090507,1.75
20090506,1.80
20090505,1.77
20090504,1.79
20090430,1.75
20090429,1.69
20090428,1.66
20090427,1.77
20090424,1.67
20090423,1.73
20090422,1.74
20090421,1.74
20090420,1.85
20090417,1.85
20090416,1.79
20090415,1.80
20090414,1.80
20090409,1.88
20090408,1.80
20090407,1.74
20090406,1.74
20090403,1.75
20090402,1.65
20090401,1.70
20090331,1.83
20090330,1.82
20090327,1.85
20090326,1.98
20090325,1.66
20090324,1.70
20090323,1.67
20090320,1.52
20090319,1.34
20090318,1.40
20090317,1.27
20090316,1.25
20090313,1.27
20090312,1.25
20090311,1.23
20090310,1.24
20090309,1.29
20090306,1.17
20090305,1.22
20090304,1.29
20090303,1.31
20090302,1.18
20090227,1.26
20090226,1.33
20090225,1.35
20090224,1.22
20090223,1.22
20090220,1.26
20090219,1.22
20090218,1.25
20090217,1.33
20090216,1.37
20090213,1.45
20090212,1.43
20090211,1.41
20090210,1.48
20090209,1.37
ABPL
20100416,18.09
20100415,18.20
20100414,18.19
20100413,17.51
20100412,17.50
20100409,17.70
20100408,18.10
20100407,18.66
20100406,18.85
20100401,18.89
20100331,18.80
20100330,18.55
20100329,18.49
20100326,18.31
20100325,17.80
20100324,17.85
20100323,17.57
20100322,17.69
20100319,17.69
20100318,17.50
20100317,17.67
20100316,17.78
20100315,18.20
20100312,18.50
20100311,18.19
20100310,18.32
20100309,18.35
20100308,17.50
20100305,17.30
20100304,16.29
20100303,16.25
20100302,15.40
20100301,15.50
20100226,15.31
20100225,15.70
20100224,15.65
20100223,15.70
20100222,15.70
20100219,15.65
20100218,15.90
20100217,15.50
20100216,15.60
20100215,15.60
20100212,15.25
20100211,15.16
20100210,14.94
20100209,14.49
20100208,14.00
20100205,14.50
20100204,14.45
20100203,14.13
20100202,14.10
20100201,14.04
20100129,14.14
20100128,14.38
20100127,14.41
20100126,14.80
20100125,14.89
20100122,14.30
20100121,15.27
20100120,16.00
20100119,16.38
20100118,16.18
20100115,15.50
20100114,15.82
20100113,15.55
20100112,15.75
20100111,15.75
20100108,15.11
20100107,15.21
20100106,14.55
20100105,14.38
20100104,14.47
20091231,14.23
20091230,14.79
20091229,15.00
20091228,13.95
20091223,13.99
20091222,13.85
20091221,14.30
20091218,14.40
20091217,14.65
20091216,14.14
20091215,13.35
20091214,13.19
20091211,13.10
20091210,13.00
20091209,12.40
20091208,12.48
20091207,12.36
20091204,12.40
20091203,12.40
20091202,12.29
20091201,12.44
20091130,12.45
20091127,12.46
20091126,12.47
20091125,12.55
20091124,12.50
20091123,12.54
20091120,12.59
20091119,12.54
20091118,12.80
20091117,12.32
20091116,12.00
20091113,12.00
20091112,12.08
20091110,12.33
20091109,11.54
20091106,11.70
20091105,11.70
20091104,11.34
20091103,11.80
20091102,11.70
20091030,11.70
20091029,11.60
20091028,11.80
20091027,11.32
20091026,11.12
20091023,10.97
20091022,10.50
20091021,10.35
20091020,10.80
20091019,10.99
20091016,11.24
20091015,11.31
20091014,11.71
20091013,11.77
20091012,11.81
20091009,11.81
20091008,11.81
20091007,11.80
20091006,11.74
20091005,11.40
20091002,11.10
20091001,11.59
20090930,11.80
20090929,11.88
20090928,11.59
20090925,11.50
20090924,11.35
20090923,11.50
20090922,11.49
20090921,11.49
20090918,11.70
20090917,11.60
20090916,11.30
20090915,11.32
20090914,11.30
20090911,11.57
20090910,12.20
20090909,12.48
20090908,12.59
20090907,11.65
20090904,11.45
20090903,11.30
20090902,12.36
20090901,13.30
20090831,12.85
20090828,12.60
20090827,12.53
20090826,12.74
20090825,12.75
20090824,12.95
20090821,13.05
20090820,13.02
20090819,13.16
20090818,13.20
20090817,13.40
20090814,14.05
20090813,13.45
20090812,13.09
20090811,12.50
20090810,12.25
20090807,12.24
20090806,11.55
20090805,11.70
20090804,12.11
20090803,12.00
20090731,12.00
20090730,11.40
20090729,10.98
20090728,10.71
20090727,10.70
20090724,10.99
20090723,10.50
20090722,9.59
20090721,9.22
20090720,9.23
20090717,9.14
20090716,8.98
20090715,8.40
20090714,8.20
20090713,8.19
20090710,8.22
20090709,8.15
20090708,8.01
20090707,8.12
20090706,8.30
20090703,8.15
20090702,8.74
20090701,8.10
20090630,8.07
20090629,8.09
20090626,8.10
20090625,8.05
20090624,7.88
20090623,7.38
20090622,8.15
20090619,8.05
20090618,8.22
20090617,7.76
20090616,7.41
20090615,7.51
20090612,7.40
20090610,7.53
20090609,7.27
20090608,7.39
20090605,7.50
20090604,7.59
20090603,7.40
20090602,7.49
20090601,7.21
20090529,7.35
20090528,7.48
20090527,7.30
20090526,7.27
20090525,7.70
20090522,7.40
20090521,7.80
20090520,8.01
20090519,7.90
20090518,7.45
20090515,8.00
20090514,8.41
20090513,8.29
20090512,7.97
20090511,7.70
20090508,7.31
20090507,6.93
20090506,6.80
20090505,7.10
20090504,6.69
20090430,6.55
20090429,5.85
20090428,6.00
20090427,6.01
20090424,5.72
20090423,5.84
20090422,5.70
20090421,5.51
20090420,5.80
20090417,6.64
20090416,6.20
20090415,6.34
20090414,5.95
20090409,5.50
20090408,4.90
20090407,5.10
20090406,4.92
20090403,4.91
20090402,4.86
20090401,4.95
20090331,4.88
20090330,5.27
20090327,4.85
20090326,4.74
20090325,4.67
20090324,4.86
20090323,4.79
20090320,4.71
20090319,4.18
20090318,4.24
20090317,4.45
20090316,4.43
20090313,4.49
20090312,4.08
20090311,4.59
20090310,3.67
20090309,3.49
20090306,3.24
20090305,3.19
20090304,3.14
20090303,3.06
20090302,3.18
20090227,3.05
20090226,3.29
20090225,3.12
20090224,3.08
20090223,3.50
20090220,2.91
20090219,2.95
20090218,2.98
20090217,2.95
20090216,3.00
20090213,3.00
20090212,2.95
20090211,2.97
20090210,3.14
20090209,3.16
ACE
20100416,10.85
20100415,10.99
20100414,11.00
20100413,11.09
20100412,11.18
20100409,11.20
20100408,10.89
20100407,11.10
20100406,10.89
20100401,10.90
20100331,10.90
20100330,10.88
20100329,10.51
20100326,10.98
20100325,10.49
20100324,10.34
20100323,10.30
20100322,10.04
20100319,10.25
20100318,10.25
20100317,10.09
20100316,10.30
20100315,10.00
20100312,10.01
20100311,10.34
20100310,10.40
20100309,10.51
20100308,10.40
20100305,10.45
20100304,9.70
20100303,8.80
20100302,8.30
20100301,7.66
20100226,7.60
20100225,7.62
20100224,7.80
20100223,7.37
20100222,7.20
20100219,6.80
20100218,6.89
20100217,6.60
20100216,6.70
20100215,6.59
20100212,6.61
20100211,6.59
20100210,6.65
20100209,6.33
20100208,6.50
20100205,6.30
20100204,6.58
20100203,6.66
20100202,6.86
20100201,6.99
20100129,6.75
20100128,6.90
20100127,6.81
20100126,7.05
20100125,6.92
20100122,6.87
20100121,6.95
20100120,7.05
20100119,7.30
20100118,7.20
20100115,7.20
20100114,7.45
20100113,7.19
20100112,7.25
20100111,7.20
20100108,7.59
20100107,7.78
20100106,7.90
20100105,7.89
20100104,7.60
20091231,7.13
20091230,7.62
20091229,7.31
20091228,7.50
20091223,7.54
20091222,7.35
20091221,7.22
20091218,7.20
20091217,7.15
20091216,7.12
20091215,7.10
20091214,7.40
20091211,7.27
20091210,7.09
20091209,7.19
20091208,6.97
20091207,6.91
20091204,6.30
20091203,6.23
20091202,6.03
20091201,6.29
20091130,6.34
20091127,5.59
20091126,6.29
20091125,6.35
20091124,6.29
20091123,6.20
20091120,6.41
20091119,6.80
20091118,7.00
20091117,6.60
20091116,6.70
20091113,6.48
20091112,6.26
20091110,6.48
20091109,6.20
20091106,6.32
20091105,6.48
20091104,6.44
20091103,6.25
20091102,6.16
20091030,6.50
20091029,6.20
20091028,6.20
20091027,6.16
20091026,6.43
20091023,6.18
20091022,6.50
20091021,6.59
20091020,6.15
20091019,6.30
20091016,6.40
20091015,6.60
20091014,6.57
20091013,6.30
20091012,6.30
20091009,5.90
20091008,6.00
20091007,6.08
20091006,6.12
20091005,5.99
20091002,6.00
20091001,6.00
20090930,6.10
20090929,6.00
20090928,5.90
20090925,5.99
20090924,6.20
20090923,6.52
20090922,6.78
20090921,6.61
20090918,6.77
20090917,6.92
20090916,6.60
20090915,6.32
20090914,6.25
20090911,6.64
20090910,6.69
20090909,6.79
20090908,6.90
20090907,6.43
20090904,6.40
20090903,6.21
20090902,6.24
20090901,7.05
20090831,7.08
20090828,6.98
20090827,6.89
20090826,6.96
20090825,6.98
20090824,6.57
20090821,6.62
20090820,6.79
20090819,6.50
20090818,6.11
20090817,6.38
20090814,6.84
20090813,6.90
20090812,6.47
20090811,6.30
20090810,5.64
20090807,5.20
20090806,5.18
20090805,4.87
20090804,4.84
20090803,5.49
20090731,4.89
20090730,4.80
20090729,4.65
20090728,4.65
20090727,4.83
20090724,4.49
20090723,4.54
20090722,4.20
20090721,3.98
20090720,3.79
20090717,3.74
20090716,3.62
20090715,3.47
20090714,3.50
20090713,3.47
20090710,3.40
20090709,3.38
20090708,3.32
20090707,3.21
20090706,3.30
20090703,3.30
20090702,3.30
20090701,3.42
20090630,3.31
20090629,3.30
20090626,3.34
20090625,3.36
20090624,3.11
20090623,3.30
20090622,3.60
20090619,3.26
20090618,3.51
20090617,3.70
20090616,3.57
20090615,3.77
20090612,3.88
20090610,3.90
20090609,3.60
20090608,3.92
20090605,4.00
20090604,3.75
20090603,3.74
20090602,3.78
20090601,3.80
20090529,3.53
20090528,3.64
20090527,2.97
20090526,2.93
20090525,2.89
20090522,2.94
20090521,2.86
20090520,2.93
20090519,2.80
20090518,2.75
20090515,2.86
20090514,2.81
20090513,3.06
20090512,2.86
20090511,2.80
20090508,2.57
20090507,2.60
20090506,2.68
20090505,2.63
20090504,2.57
20090430,2.77
20090429,2.40
20090428,2.48
20090427,2.65
20090424,2.79
20090423,2.93
20090422,2.80
20090421,2.45
20090420,3.15
20090417,3.15
20090416,2.70
20090415,2.50
20090414,2.16
20090409,2.03
20090408,1.80
20090407,1.72
20090406,1.74
20090403,1.50
20090402,1.38
20090401,1.47
20090331,1.48
20090330,1.50
20090327,1.51
20090326,1.48
20090325,1.43
20090324,1.36
20090323,1.18
20090320,1.25
20090319,1.23
20090318,1.27
20090317,1.28
20090316,1.19
20090313,1.15
20090312,1.15
20090311,1.14
20090310,1.14
20090309,1.11
20090306,1.10
20090305,1.22
20090304,1.18
20090303,1.24
20090302,1.25
20090227,1.26
20090226,1.24
20090225,1.30
20090224,1.30
20090223,1.34
20090220,1.29
20090219,1.35
20090218,1.10
20090217,1.30
20090216,1.33
20090213,1.35
20090212,1.36
20090211,1.36
20090210,1.38
20090209,1.39
ACTION
20100416,22.20
20100415,22.90
20100414,23.49
20100413,23.50
20100412,22.80
20100409,22.39
20100408,22.30
20100407,22.50
20100406,22.20
20100401,22.25
20100331,22.00
20100330,22.40
20100329,22.50
20100326,21.55
20100325,22.00
20100324,22.51
20100323,22.50
20100322,20.44
20100319,21.99
20100318,22.65
20100317,21.78
20100316,20.89
20100315,20.68
20100312,20.20
20100311,19.82
20100310,19.25
20100309,18.65
20100308,19.00
20100305,17.90
20100304,17.70
20100303,18.00
20100302,17.90
20100301,17.52
20100226,17.25
20100225,17.42
20100224,17.98
20100223,18.17
20100222,17.81
20100219,17.40
20100218,17.70
20100217,17.38
20100216,17.01
20100215,17.10
20100212,16.95
20100211,16.75
20100210,17.45
20100209,16.40
20100208,17.15
20100205,17.51
20100204,17.97
20100203,16.85
20100202,16.31
20100201,16.36
20100129,16.03
20100128,15.53
20100127,16.00
20100126,16.00
20100125,16.34
20100122,16.49
20100121,16.21
20100120,16.81
20100119,16.45
20100118,16.48
20100115,16.37
20100114,15.60
20100113,15.50
20100112,15.70
20100111,16.70
20100108,16.80
20100107,17.00
20100106,17.00
20100105,17.00
20100104,16.15
20091231,16.18
20091230,16.65
20091229,16.98
20091228,17.00
20091223,16.00
20091222,16.00
20091221,15.41
20091218,14.69
20091217,14.50
20091216,13.95
20091215,13.95
20091214,13.15
20091211,13.90
20091210,13.85
20091209,13.50
20091208,12.91
20091207,12.90
20091204,12.60
20091203,12.40
20091202,12.30
20091201,12.30
20091130,12.20
20091127,12.25
20091126,12.40
20091125,12.30
20091124,12.30
20091123,12.20
20091120,12.00
20091119,12.20
20091118,12.10
20091117,12.20
20091116,12.15
20091113,12.10
20091112,12.00
20091110,12.00
20091109,12.00
20091106,12.00
20091105,12.15
20091104,11.56
20091103,11.72
20091102,11.51
20091030,12.24
20091029,11.66
20091028,11.97
20091027,12.20
20091026,12.15
20091023,11.96
20091022,11.55
20091021,11.70
20091020,12.10
20091019,12.20
20091016,12.32
20091015,12.51
20091014,12.65
20091013,12.51
20091012,12.98
20091009,12.95
20091008,12.70
20091007,13.00
20091006,12.65
20091005,12.20
20091002,12.51
20091001,12.55
20090930,12.80
20090929,12.99
20090928,13.25
20090925,13.00
20090924,13.00
20090923,13.30
20090922,13.24
20090921,13.36
20090918,12.41
20090917,12.55
20090916,12.55
20090915,12.99
20090914,12.30
20090911,13.00
20090910,13.00
20090909,13.00
20090908,13.09
20090907,12.51
20090904,12.44
20090903,12.30
20090902,12.71
20090901,12.73
20090831,12.92
20090828,13.01
20090827,13.00
20090826,13.21
20090825,13.11
20090824,13.69
20090821,13.49
20090820,13.69
20090819,13.44
20090818,13.45
20090817,13.90
20090814,13.65
20090813,13.75
20090812,13.26
20090811,13.25
20090810,13.38
20090807,13.02
20090806,13.48
20090805,13.70
20090804,14.14
20090803,14.00
20090731,14.15
20090730,13.61
20090729,14.00
20090728,13.60
20090727,13.50
20090724,13.15
20090723,13.44
20090722,12.61
20090721,12.80
20090720,12.55
20090717,12.90
20090716,12.89
20090715,12.59
20090714,12.35
20090713,13.25
20090710,13.10
20090709,13.49
20090708,13.33
20090707,13.95
20090706,12.70
20090703,13.50
20090702,13.80
20090701,11.23
20090630,10.51
20090629,10.25
20090626,10.25
20090625,10.17
20090624,10.45
20090623,9.80
20090622,10.52
20090619,11.00
20090618,10.65
20090617,10.98
20090616,10.59
20090615,10.26
20090612,10.12
20090610,10.31
20090609,10.13
20090608,10.98
20090605,10.98
20090604,10.87
20090603,11.10
20090602,11.15
20090601,11.18
20090529,11.04
20090528,11.00
20090527,11.26
20090526,10.80
20090525,10.63
20090522,11.00
20090521,11.00
20090520,11.20
20090519,11.34
20090518,11.34
20090515,11.15
20090514,11.61
20090513,11.50
20090512,10.50
